1 0.088480
2 0.094010
3 0.117970
4 0.123030
5 0.126080
6 0.126940
7 0.140700
8 0.143100
9 0.151860
10 0.159900
11 0.160350
12 0.164310
13 0.173150
14 0.183220
15 0.256090
16 0.263490
17 0.286620
